"member_id","tree_id","full_name","gender","birth_date","death_date","biography","father_member_id","mother_member_id","generation"
"144178","7","马志强","M","0993-03-12","1049-02-20","家族始祖","","","1"
"144179","7","马欣","F","0988-05-10","1064-03-16","始祖配偶","","","1"
"144180","7","马志强","M","1033-09-11","1111-02-01","平民","144178","144179","2"
"144181","7","马琴","F","1028-08-27","1082-07-14","平民","144178","144179","2"
"144182","7","马淑兰","F","1030-05-07","1086-04-11","平民","144178","144179","2"
"144183","7","马杰","M","1019-08-03","1076-10-10","平民","144178","144179","2"
"144184","7","马桂花","F","1033-06-18","1079-03-11","平民","144178","144179","2"
"144185","7","马丽丽","F","1031-02-07","1031-08-15","平民","144178","144179","2"
"144186","7","马丹","F","1028-08-12","1031-03-04","平民","144178","144179","2"
"144187","7","马志强","M","1025-12-12","1072-08-23","平民","144178","144179","2"
"144188","7","马秀英","F","1027-06-04","1096-06-14","平民","144178","144179","2"
"144189","7","马娜","F","1017-02-11","1076-05-21","平民","144178","144179","2"
"144190","7","马丹丹","F","1027-06-08","","姻亲·配偶","","","2"
"144191","7","马娟","F","1020-12-25","","姻亲·配偶","","","2"
"144192","7","马桂花","F","1026-04-21","","姻亲·配偶","","","2"
"144193","7","马亮","M","1028-09-24","","姻亲·配偶","","","2"
"144194","7","马建平","M","1027-06-14","","姻亲·配偶","","","2"
"144195","7","马阳","M","1026-01-21","","姻亲·配偶","","","2"
"144196","7","马杰","M","1038-03-20","","姻亲·配偶","","","2"
"144197","7","马杰","M","1033-02-28","","姻亲·配偶","","","2"
"144198","7","马林","M","1019-05-15","","姻亲·配偶","","","2"
"144199","7","马霞","F","1067-05-03","1135-11-26","平民","144180","144188","3"
"144200","7","马颖","F","1071-06-28","1128-09-25","平民","144180","144188","3"
"144201","7","马丽丽","F","1055-04-16","1102-07-12","平民","144180","144188","3"
"144202","7","马玲","F","1068-02-27","1147-07-13","平民","144180","144188","3"
"144203","7","马璐","F","1055-08-18","1121-07-30","平民","144180","144188","3"
"144204","7","马玲","F","1064-09-30","1115-01-21","平民","144180","144185","3"
"144205","7","马洋","M","1063-07-02","1112-10-20","平民","144180","144185","3"
"144206","7","马林","M","1065-12-24","1108-05-26","平民","144180","144185","3"
"144207","7","马洋","M","1060-09-01","1101-12-09","平民","144180","144185","3"
"144208","7","马淑珍","F","1069-06-18","1072-02-04","平民","144180","144185","3"
"144209","7","马丹丹","F","1070-08-12","1111-07-01","平民","144180","144191","3"
"144210","7","马玉梅","F","1073-06-13","1131-07-13","平民","144180","144191","3"
"144211","7","马秀梅","F","1072-10-09","1078-02-09","平民","144180","144191","3"
"144212","7","马琳","F","1059-04-15","1108-10-16","平民","144180","144191","3"
"144213","7","马丽娟","F","1058-06-21","1126-06-22","平民","144180","144191","3"
"144214","7","马慧","F","1057-05-12","1109-12-16","平民","144180","144192","3"
"144215","7","马斌","M","1076-04-16","1127-03-30","平民","144180","144192","3"
"144216","7","马晶","F","1061-06-11","1072-09-01","平民","144183","144186","3"
"144217","7","马桂芳","F","1041-10-08","1089-08-29","平民","144183","144186","3"
"144218","7","马瑞","M","1063-09-25","1133-11-22","平民","144183","144186","3"
"144219","7","马雷","M","1057-09-28","1104-10-27","平民","144183","144186","3"
"144220","7","马斌","M","1056-10-21","1104-03-18","平民","144183","144186","3"
"144221","7","马建军","M","1064-08-14","1121-02-28","平民","144183","144189","3"
"144222","7","马旭","M","1062-09-01","1112-12-29","平民","144183","144189","3"
"144223","7","马荣","F","1055-09-14","1106-08-26","平民","144183","144189","3"
"144224","7","马坤","M","1049-07-19","1097-04-20","平民","144183","144189","3"
"144225","7","马桂芝","F","1049-09-15","1058-11-19","平民","144183","144189","3"
"144226","7","马鑫","M","1057-11-06","1120-10-05","平民","144183","144184","3"
"144227","7","马勇","M","1055-11-06","1109-09-06","平民","144183","144184","3"
"144228","7","马瑜","F","1046-08-17","1096-04-22","平民","144183","144184","3"
"144229","7","马峰","M","1054-07-30","1097-07-09","平民","144183","144184","3"
"144230","7","马丽华","F","1041-12-12","1129-12-27","平民","144183","144184","3"
"144231","7","马宇","M","1061-03-06","1128-11-07","平民","144183","144181","3"
"144232","7","马红梅","F","1049-07-20","1128-06-20","平民","144183","144181","3"
"144233","7","马倩","F","1054-06-27","1137-02-22","平民","144187","144182","3"
"144234","7","马瑞","M","1069-12-31","1080-08-23","平民","144187","144182","3"
"144235","7","马文","M","1048-06-29","1127-09-06","平民","144187","144182","3"
"144236","7","马鑫","M","1067-10-24","1145-08-22","平民","144187","144182","3"
"144237","7","马玉","F","1068-03-06","1113-10-25","平民","144187","144182","3"
"144238","7","马利","M","1059-05-17","1060-02-28","平民","144187","144190","3"
"144239","7","马红梅","F","1048-02-08","1102-06-26","平民","144187","144190","3"
"144240","7","马凤英","F","1060-03-25","1101-04-18","平民","144187","144190","3"
"144241","7","马想","M","1055-03-30","1131-10-04","平民","144187","144190","3"
"144242","7","马帆","M","1065-11-29","1110-10-07","平民","144187","144190","3"
"144243","7","马鑫","M","1065-05-22","1135-05-23","平民","144187","144192","3"
"144244","7","马丹","F","1058-03-08","1133-05-01","平民","144187","144192","3"
"144245","7","马佳","M","1059-10-29","1143-03-17","平民","144187","144192","3"
"144246","7","马飞","M","1058-05-23","1063-04-27","平民","144187","144181","3"
"144247","7","马欢","M","1063-05-18","1136-08-24","平民","144187","144181","3"
"144248","7","马佳","M","1049-05-28","1095-11-04","平民","144187","144181","3"
"144249","7","马红梅","F","1070-03-07","","姻亲·配偶","","","3"
"144250","7","马璐","F","1075-09-29","","姻亲·配偶","","","3"
"144251","7","马红","F","1064-09-29","","姻亲·配偶","","","3"
"144252","7","马桂珍","F","1076-01-31","","姻亲·配偶","","","3"
"144253","7","马洁","F","1068-11-11","","姻亲·配偶","","","3"
"144254","7","马秀芳","F","1061-02-25","","姻亲·配偶","","","3"
"144255","7","马兰英","F","1063-11-07","","姻亲·配偶","","","3"
"144256","7","马玉","F","1072-06-12","","姻亲·配偶","","","3"
"144257","7","马雪梅","F","1069-01-24","","姻亲·配偶","","","3"
"144258","7","马萍","F","1040-05-14","","姻亲·配偶","","","3"
"144259","7","马玲","F","1051-03-21","","姻亲·配偶","","","3"
"144260","7","马莹","F","1058-07-24","","姻亲·配偶","","","3"
"144261","7","马芳","F","1050-02-28","","姻亲·配偶","","","3"
"144262","7","马荣","F","1060-03-12","","姻亲·配偶","","","3"
"144263","7","马桂花","F","1070-04-14","","姻亲·配偶","","","3"
"144264","7","马丽丽","F","1045-05-03","","姻亲·配偶","","","3"
"144265","7","马静","F","1060-08-26","","姻亲·配偶","","","3"
"144266","7","马琳","F","1057-12-04","","姻亲·配偶","","","3"
"144267","7","马小红","F","1052-08-15","","姻亲·配偶","","","3"
"144268","7","马秀华","F","1064-07-10","","姻亲·配偶","","","3"
"144269","7","马丽华","F","1062-10-14","","姻亲·配偶","","","3"
"144270","7","马瑜","F","1054-03-04","","姻亲·配偶","","","3"
"144271","7","马倩","F","1050-09-02","","姻亲·配偶","","","3"
"144272","7","马淑珍","F","1069-11-04","","姻亲·配偶","","","3"
"144273","7","马桂荣","F","1051-02-28","","姻亲·配偶","","","3"
"144274","7","马俊","M","1063-10-15","","姻亲·配偶","","","3"
"144275","7","马波","M","1081-03-04","","姻亲·配偶","","","3"
"144276","7","马健","M","1048-03-19","","姻亲·配偶","","","3"
"144277","7","马林","M","1075-01-10","","姻亲·配偶","","","3"
"144278","7","马华","M","1052-11-22","","姻亲·配偶","","","3"
"144279","7","马建华","M","1067-03-13","","姻亲·配偶","","","3"
"144280","7","马想","M","1073-01-10","","姻亲·配偶","","","3"
"144281","7","马杰","M","1078-10-22","","姻亲·配偶","","","3"
"144282","7","马洋","M","1079-09-21","","姻亲·配偶","","","3"
"144283","7","马宁","M","1050-04-09","","姻亲·配偶","","","3"
"144284","7","马博","M","1066-07-22","","姻亲·配偶","","","3"
"144285","7","马华","M","1064-07-07","","姻亲·配偶","","","3"
"144286","7","马彬","M","1055-10-20","","姻亲·配偶","","","3"
"144287","7","马伟","M","1045-10-17","","姻亲·配偶","","","3"
"144288","7","马磊","M","1046-11-23","","姻亲·配偶","","","3"
"144289","7","马帆","M","1055-03-22","","姻亲·配偶","","","3"
"144290","7","马杰","M","1037-09-15","","姻亲·配偶","","","3"
"144291","7","马帅","M","1042-11-19","","姻亲·配偶","","","3"
"144292","7","马超","M","1049-06-24","","姻亲·配偶","","","3"
