"member_id","tree_id","full_name","gender","birth_date","death_date","biography","father_member_id","mother_member_id","generation"
"178694","12","胡宇","M","1012-06-24","1073-06-01","家族始祖","","","1"
"178695","12","胡淑英","F","1011-07-10","1069-05-22","始祖配偶","","","1"
"178696","12","胡建华","M","1036-03-23","1108-11-23","平民","178694","178695","2"
"178697","12","胡冬梅","F","1041-03-03","1083-12-08","平民","178694","178695","2"
"178698","12","胡兰英","F","1032-10-02","1044-06-25","平民","178694","178695","2"
"178699","12","胡洋","M","1032-10-14","1115-06-16","平民","178694","178695","2"
"178700","12","胡浩","M","1056-05-29","1097-05-14","平民","178694","178695","2"
"178701","12","胡凯","M","1044-12-25","1121-02-16","平民","178694","178695","2"
"178702","12","胡晶","F","1034-05-07","1093-04-04","平民","178694","178695","2"
"178703","12","胡峰","M","1051-08-12","1130-07-17","平民","178694","178695","2"
"178704","12","胡刚","M","1046-09-22","1104-06-27","平民","178694","178695","2"
"178705","12","胡鑫","M","1052-12-12","1105-09-25","平民","178694","178695","2"
"178706","12","胡倩","F","1045-12-01","","姻亲·配偶","","","2"
"178707","12","胡海燕","F","1028-09-28","","姻亲·配偶","","","2"
"178708","12","胡芳","F","1055-01-28","","姻亲·配偶","","","2"
"178709","12","胡玉英","F","1044-07-17","","姻亲·配偶","","","2"
"178710","12","胡桂英","F","1059-11-04","","姻亲·配偶","","","2"
"178711","12","胡桂兰","F","1042-05-06","","姻亲·配偶","","","2"
"178712","12","胡玉华","F","1052-05-20","","姻亲·配偶","","","2"
"178713","12","胡欢","M","1040-07-30","","姻亲·配偶","","","2"
"178714","12","胡建","M","1039-12-18","","姻亲·配偶","","","2"
"178715","12","胡龙","M","1028-07-24","","姻亲·配偶","","","2"
"178716","12","胡龙","M","1058-09-12","1130-04-04","平民","178696","178711","3"
"178717","12","胡冬梅","F","1067-05-05","1131-07-21","平民","178696","178711","3"
"178718","12","胡洋","M","1075-06-09","1130-04-28","平民","178696","178711","3"
"178719","12","胡强","M","1059-09-12","1100-06-20","平民","178696","178711","3"
"178720","12","胡秀梅","F","1068-05-12","1070-03-13","平民","178696","178711","3"
"178721","12","胡磊","M","1063-10-14","1126-03-05","平民","178696","178697","3"
"178722","12","胡强","M","1060-09-19","1123-01-18","平民","178696","178697","3"
"178723","12","胡淑兰","F","1070-12-02","1139-08-26","平民","178696","178697","3"
"178724","12","胡建","M","1076-04-15","1135-02-11","平民","178699","178710","3"
"178725","12","胡鹏","M","1077-08-06","1163-09-06","平民","178699","178710","3"
"178726","12","胡佳","M","1062-05-07","1141-10-11","平民","178699","178710","3"
"178727","12","胡霞","F","1077-08-04","1147-08-16","平民","178699","178710","3"
"178728","12","胡林","M","1072-08-06","1073-11-15","平民","178699","178710","3"
"178729","12","胡秀兰","F","1071-05-23","1127-02-05","平民","178699","178708","3"
"178730","12","胡红霞","M","1058-01-07","1116-06-07","平民","178699","178708","3"
"178731","12","胡小红","F","1085-09-24","1129-06-18","平民","178700","178712","3"
"178732","12","胡丹","F","1100-02-21","1167-10-12","平民","178700","178712","3"
"178733","12","胡亮","M","1100-11-16","1104-08-28","平民","178700","178712","3"
"178734","12","胡佳","M","1083-08-03","1087-04-26","平民","178700","178712","3"
"178735","12","胡丽娟","F","1091-04-13","1148-08-18","平民","178700","178712","3"
"178736","12","胡晨","M","1097-08-30","1177-04-23","平民","178700","178702","3"
"178737","12","胡秀荣","F","1083-05-12","1160-05-20","平民","178700","178702","3"
"178738","12","胡荣","F","1069-02-18","1109-09-05","平民","178701","178707","3"
"178739","12","胡帅","M","1080-06-13","1089-11-14","平民","178701","178707","3"
"178740","12","胡秀云","F","1081-01-12","1122-10-29","平民","178701","178707","3"
"178741","12","胡玉珍","F","1089-12-11","1157-07-28","平民","178701","178707","3"
"178742","12","胡波","M","1086-12-24","1093-10-09","平民","178701","178707","3"
"178743","12","胡建平","M","1081-05-29","1139-03-04","平民","178701","178706","3"
"178744","12","胡慧","F","1074-05-26","1138-06-06","平民","178701","178706","3"
"178745","12","胡楠","M","1086-11-14","1165-05-28","平民","178703","178698","3"
"178746","12","胡林","M","1090-01-08","1130-08-29","平民","178703","178698","3"
"178747","12","胡飞","M","1087-02-28","1174-11-29","平民","178703","178698","3"
"178748","12","胡秀华","F","1076-09-12","1161-01-31","平民","178703","178698","3"
"178749","12","胡健","M","1094-08-16","1160-04-27","平民","178703","178698","3"
"178750","12","胡丽丽","F","1091-08-28","1101-10-16","平民","178703","178709","3"
"178751","12","胡凯","M","1086-09-26","1098-07-18","平民","178703","178709","3"
"178752","12","胡龙","M","1087-04-02","1133-02-02","平民","178704","178697","3"
"178753","12","胡丹","F","1083-04-03","1130-12-05","平民","178704","178697","3"
"178754","12","胡萍","F","1070-07-15","1156-11-30","平民","178704","178708","3"
"178755","12","胡丹丹","F","1079-12-27","1092-06-17","平民","178704","178708","3"
"178756","12","胡博","M","1074-07-16","1143-06-11","平民","178704","178708","3"
"178757","12","胡岩","M","1072-10-24","1140-05-05","平民","178704","178702","3"
"178758","12","胡金凤","F","1085-09-12","1133-10-22","平民","178704","178702","3"
"178759","12","胡琴","F","1093-03-07","1178-07-20","平民","178705","178706","3"
"178760","12","胡萍","F","1097-08-15","1169-08-30","平民","178705","178706","3"
"178761","12","胡华","M","1090-02-04","1132-05-18","平民","178705","178706","3"
"178762","12","胡伟","M","1076-07-23","1158-12-18","平民","178705","178709","3"
"178763","12","胡桂兰","F","1086-12-26","1151-04-01","平民","178705","178709","3"
"178764","12","胡淑英","F","1074-07-11","1145-03-08","平民","178705","178709","3"
"178765","12","胡帅","M","1081-09-02","1125-11-28","平民","178705","178702","3"
"178766","12","胡秀华","F","1065-06-07","","姻亲·配偶","","","3"
"178767","12","胡冬梅","F","1066-10-18","","姻亲·配偶","","","3"
"178768","12","胡桂荣","F","1065-11-02","","姻亲·配偶","","","3"
"178769","12","胡秀珍","F","1069-12-20","","姻亲·配偶","","","3"
"178770","12","胡欣","F","1064-07-03","","姻亲·配偶","","","3"
"178771","12","胡倩","F","1073-03-05","","姻亲·配偶","","","3"
"178772","12","胡秀梅","F","1079-12-22","","姻亲·配偶","","","3"
"178773","12","胡秀云","F","1067-11-04","","姻亲·配偶","","","3"
"178774","12","胡娟","F","1069-11-15","","姻亲·配偶","","","3"
"178775","12","胡洁","F","1054-12-29","","姻亲·配偶","","","3"
"178776","12","胡玉梅","F","1107-09-09","","姻亲·配偶","","","3"
"178777","12","胡海燕","F","1086-06-20","","姻亲·配偶","","","3"
"178778","12","胡金凤","F","1097-10-28","","姻亲·配偶","","","3"
"178779","12","胡瑜","F","1089-10-19","","姻亲·配偶","","","3"
"178780","12","胡玉珍","F","1091-06-03","","姻亲·配偶","","","3"
"178781","12","胡秀英","F","1082-01-14","","姻亲·配偶","","","3"
"178782","12","胡秀英","F","1078-11-14","","姻亲·配偶","","","3"
"178783","12","胡瑜","F","1085-08-18","","姻亲·配偶","","","3"
"178784","12","胡雪","F","1079-01-09","","姻亲·配偶","","","3"
"178785","12","胡欣","F","1100-06-26","","姻亲·配偶","","","3"
"178786","12","胡霞","F","1090-05-09","","姻亲·配偶","","","3"
"178787","12","胡淑华","F","1085-05-25","","姻亲·配偶","","","3"
"178788","12","胡荣","F","1072-02-09","","姻亲·配偶","","","3"
"178789","12","胡莹","F","1067-09-28","","姻亲·配偶","","","3"
"178790","12","胡凤英","F","1094-08-16","","姻亲·配偶","","","3"
"178791","12","胡瑜","F","1069-08-13","","姻亲·配偶","","","3"
"178792","12","胡艳","F","1072-01-25","","姻亲·配偶","","","3"
"178793","12","胡华","M","1058-12-24","","姻亲·配偶","","","3"
"178794","12","胡健","M","1070-10-13","","姻亲·配偶","","","3"
"178795","12","胡健","M","1068-01-02","","姻亲·配偶","","","3"
"178796","12","胡宇","M","1074-07-19","","姻亲·配偶","","","3"
"178797","12","胡帆","M","1065-07-30","","姻亲·配偶","","","3"
"178798","12","胡彬","M","1094-05-21","","姻亲·配偶","","","3"
"178799","12","胡坤","M","1106-02-13","","姻亲·配偶","","","3"
"178800","12","胡伟","M","1087-07-11","","姻亲·配偶","","","3"
"178801","12","胡峰","M","1086-05-05","","姻亲·配偶","","","3"
"178802","12","胡彬","M","1070-04-21","","姻亲·配偶","","","3"
"178803","12","胡波","M","1072-12-07","","姻亲·配偶","","","3"
"178804","12","胡平","M","1096-06-01","","姻亲·配偶","","","3"
"178805","12","胡帅","M","1069-09-25","","姻亲·配偶","","","3"
"178806","12","胡斌","M","1077-10-21","","姻亲·配偶","","","3"
"178807","12","胡岩","M","1086-06-08","","姻亲·配偶","","","3"
"178808","12","胡涛","M","1084-09-10","","姻亲·配偶","","","3"
"178809","12","胡洋","M","1072-08-07","","姻亲·配偶","","","3"
"178810","12","胡峰","M","1078-09-09","","姻亲·配偶","","","3"
"178811","12","胡明","M","1092-11-24","","姻亲·配偶","","","3"
"178812","12","胡斌","M","1103-01-04","","姻亲·配偶","","","3"
"178813","12","胡超","M","1092-06-27","","姻亲·配偶","","","3"
"178814","12","胡峰","M","1086-08-13","","姻亲·配偶","","","3"
"178815","12","胡龙","M","1068-05-27","","姻亲·配偶","","","3"
"178816","12","胡林","M","1101-12-19","1190-01-31","平民","178716","178771","4"
"178817","12","胡平","M","1098-10-14","1167-01-18","平民","178716","178771","4"
"178818","12","胡博","M","1087-09-26","1098-01-03","平民","178716","178771","4"
"178819","12","胡玉","F","1092-11-09","1161-02-27","平民","178716","178771","4"
"178820","12","胡俊","M","1089-08-25","1178-02-28","平民","178716","178778","4"
"178821","12","胡波","M","1102-12-12","1176-04-20","平民","178716","178778","4"
"178822","12","胡旭","M","1093-01-27","1170-03-07","平民","178716","178778","4"
"178823","12","胡林","M","1084-08-19","1133-06-13","平民","178716","178778","4"
"178824","12","胡金凤","F","1093-08-08","1139-11-24","平民","178716","178732","4"
"178825","12","胡想","M","1113-11-23","1183-07-12","平民","178718","178754","4"
"178826","12","胡桂芝","F","1115-02-12","1187-08-06","平民","178718","178754","4"
"178827","12","胡海燕","F","1103-07-16","1144-03-13","平民","178718","178754","4"
"178828","12","胡志强","M","1097-03-25","1154-03-07","平民","178718","178754","4"
"178829","12","胡刚","M","1108-12-05","1161-08-25","平民","178718","178748","4"
"178830","12","胡帅","M","1106-09-16","1149-08-05","平民","178718","178748","4"
"178831","12","胡梅","F","1097-04-10","1166-10-23","平民","178718","178748","4"
"178832","12","胡鹏","M","1115-04-01","1124-04-08","平民","178718","178748","4"
"178833","12","胡秀荣","F","1113-01-08","1168-04-03","平民","178718","178740","4"
"178834","12","胡彬","M","1098-09-29","1145-08-07","平民","178719","178731","4"
"178835","12","胡坤","M","1099-01-31","1104-08-09","平民","178719","178731","4"
"178836","12","胡帅","M","1080-07-15","1139-11-17","平民","178719","178731","4"
"178837","12","胡阳","M","1081-03-25","1156-07-12","平民","178719","178731","4"
"178838","12","胡欢","M","1098-02-04","1145-03-05","平民","178719","178784","4"
"178839","12","胡瑞","M","1098-05-06","1152-02-25","平民","178719","178784","4"
"178840","12","胡燕","F","1082-09-02","1147-11-17","平民","178719","178784","4"
"178841","12","胡东","M","1080-07-07","1168-01-16","平民","178719","178784","4"
"178842","12","胡建华","M","1081-02-02","1144-09-29","平民","178719","178772","4"
"178843","12","胡宇","M","1104-06-23","1181-08-06","平民","178721","178755","4"
"178844","12","胡博","M","1095-12-11","1182-05-17","平民","178721","178755","4"
"178845","12","胡娜","F","1089-08-24","1136-09-17","平民","178721","178755","4"
"178846","12","胡荣","F","1091-06-21","1100-12-04","平民","178721","178755","4"
"178847","12","胡飞","M","1088-12-21","1170-02-27","平民","178721","178767","4"
"178848","12","胡秀华","F","1107-01-22","1172-03-25","平民","178721","178767","4"
"178849","12","胡颖","F","1108-07-28","1165-10-21","平民","178721","178767","4"
"178850","12","胡宁","M","1108-08-11","1196-02-21","平民","178721","178767","4"
"178851","12","胡娟","F","1108-06-08","1188-09-02","平民","178721","178741","4"
"178852","12","胡亮","M","1102-02-20","1106-09-30","平民","178722","178779","4"
"178853","12","胡玉珍","F","1081-09-06","1135-10-15","平民","178722","178779","4"
"178854","12","胡玉珍","F","1094-04-19","1172-09-26","平民","178722","178779","4"
"178855","12","胡刚","M","1102-06-19","1112-02-24","平民","178722","178779","4"
"178856","12","胡娜","F","1099-10-10","1151-06-26","平民","178722","178782","4"
"178857","12","胡秀兰","F","1081-08-24","1170-08-03","平民","178722","178782","4"
"178858","12","胡雪","F","1099-11-14","1105-09-16","平民","178722","178782","4"
"178859","12","胡志强","M","1082-01-01","1122-06-05","平民","178722","178782","4"
"178860","12","胡婷婷","F","1088-02-07","1175-09-18","平民","178722","178744","4"
"178861","12","胡建华","M","1101-01-30","1166-02-01","平民","178724","178788","4"
"178862","12","胡兵","M","1118-01-19","1202-05-20","平民","178724","178788","4"
"178863","12","胡健","M","1101-08-16","1189-02-11","平民","178724","178788","4"
"178864","12","胡斌","M","1108-05-05","1166-07-23","平民","178724","178788","4"
"178865","12","胡飞","M","1110-12-07","1165-09-01","平民","178724","178727","4"
"178866","12","胡东","M","1096-12-22","1174-11-20","平民","178724","178727","4"
"178867","12","胡波","M","1120-09-05","1209-07-12","平民","178724","178727","4"
"178868","12","胡想","M","1113-03-18","1125-05-11","平民","178724","178727","4"
"178869","12","胡桂芝","F","1111-04-11","1118-09-01","平民","178724","178773","4"
"178870","12","胡桂花","F","1115-03-30","1125-08-25","平民","178725","178791","4"
"178871","12","胡桂花","F","1111-12-02","1193-08-20","平民","178725","178791","4"
"178872","12","胡旭","M","1112-12-25","1156-12-20","平民","178725","178791","4"
"178873","12","胡帅","M","1122-02-06","1199-10-22","平民","178725","178791","4"
"178874","12","胡想","M","1120-11-15","1196-05-28","平民","178725","178717","4"
"178875","12","胡瑞","M","1121-04-26","1193-12-25","平民","178725","178717","4"
"178876","12","胡雷","M","1121-01-17","1191-12-03","平民","178725","178717","4"
"178877","12","胡海燕","F","1115-02-08","1178-02-26","平民","178725","178717","4"
"178878","12","胡秀荣","F","1098-12-23","1162-02-09","平民","178726","178775","4"
"178879","12","胡强","M","1088-07-05","1147-03-18","平民","178726","178775","4"
"178880","12","胡波","M","1088-09-09","1162-05-19","平民","178726","178775","4"
"178881","12","胡秀荣","F","1091-11-26","1170-08-30","平民","178726","178775","4"
"178882","12","胡凯","M","1097-03-12","1159-12-25","平民","178726","178763","4"
"178883","12","胡欣","F","1089-11-04","1151-10-28","平民","178726","178763","4"
"178884","12","胡萍","F","1100-01-06","1111-12-04","平民","178726","178763","4"
"178885","12","胡建平","M","1083-12-04","1127-05-16","平民","178726","178763","4"
"178886","12","胡波","M","1088-04-28","1168-02-08","平民","178730","178760","4"
"178887","12","胡丹","F","1100-09-29","1158-11-10","平民","178730","178760","4"
"178888","12","胡阳","M","1098-04-14","1164-05-14","平民","178730","178760","4"
"178889","12","胡凤英","F","1091-07-08","1093-03-04","平民","178730","178760","4"
"178890","12","胡晨","M","1088-09-05","1129-03-25","平民","178730","178780","4"
"178891","12","胡平","M","1089-02-19","1104-01-05","平民","178730","178780","4"
"178892","12","胡伟","M","1084-06-25","1128-04-25","平民","178730","178780","4"
"178893","12","胡帆","M","1087-06-15","1098-02-04","平民","178730","178780","4"
